LatitudeMachine,LongitudeMachine,XCoordCraneTip,YCoordCraneTip,DBH,SpeciesGroupID,CommercialVolume,SawLogVolume,TheoreticalSawLogVolume,Rotten200WithSawLog
61.20697784423828,28.598567962646484,585882.9904286534,6786896.661405277,220,2,0.3711000010371208,0,0.30395273402642103,0
61.20697784423828,28.59855842590332,585883.5688515295,6786897.569336283,245,1,0.4565999992191791,0.3099000006914139,0.3820081993250784,NA
61.206993103027344,28.598560333251953,585881.0838756914,6786895.498721835,334,2,0.880599994212389,0.539699986577034,0.8301251890650186,1
61.20699691772461,28.598533630371097,585884.363224798,6786901.497508468,278,1,0.5543999969959259,0.39659999310970306,0.49675482299014345,NA
61.20701599121094,28.598533630371097,585882.6888261477,6786901.488236946,75,1,0.01850000023841858,0,0,NA
61.207008361816406,28.598529815673828,585882.9289148456,6786901.277690139,80,1,0.02329999953508377,0,0,NA
61.20701217651367,28.598546981811523,585880.5051607107,6786895.185499738,100,2,0.03460000082850456,0,0,0
61.20700454711914,28.598535537719727,585881.2879515699,6786899.169042791,122,2,0.06989999860525131,0,0,0
61.20700454711914,28.598529815673828,585883.8159441104,6786902.002030504,129,2,0.07000000029802322,0,0,0
61.20699691772461,28.598539352416992,585881.4018178828,6786898.196989584,301,1,0.8319000080227852,0.7559000104665756,0.790513096576123,NA
61.2070198059082,28.59848403930664,585881.5557197754,6786903.214499875,186,2,0.2025000061839819,0,0.12854455753533045,0
61.20701599121094,28.59849548339844,585882.3911752747,6786903.772845145,175,2,0.1616000011563301,0,0,0
61.2070198059082,28.59850311279297,585882.3977802058,6786903.818948936,161,2,0.1326999980956316,0,0,0
61.20703125,28.598491668701172,585881.3170922847,6786904.615553689,126,2,0.05770000070333481,0,0,0
61.207027435302734,28.598508834838867,585878.8593875823,6786898.053296487,170,2,0.17520000040531158,0,0,0
61.207027435302734,28.59850692749023,585878.8998602565,6786895.918673569,266,2,0.5160000026226044,0.12060000002384186,0.4410511539399725,1
61.20704650878906,28.598480224609375,585879.1320499677,6786903.484428225,237,1,0.39910000190138817,0.29820000380277634,0.3304602307463333,NA
61.20703887939453,28.59848403930664,585882.2910350863,6786906.264298964,273,1,0.5661999993026257,0.2979000061750412,0.5132624510037904,NA
61.207061767578125,28.598459243774418,585875.6800733843,6786903.059626076,299,2,0.6613999921828508,0.38259999454021454,0.6039900293361177,1
61.207054138183594,28.598438262939453,585876.1651926861,6786897.580177637,168,2,0.2085999995470047,0,0,0
61.20706558227539,28.598438262939453,585875.4570511304,6786903.284436499,127,2,0.07919999957084656,0,0,0
61.20707321166992,28.598432540893555,585875.4082258786,6786899.371135595,167,1,0.2501000054180622,0,0,NA
61.20707702636719,28.59843635559082,585875.2914367104,6786899.71341868,137,3,0.12960000149905682,0,0,NA
61.20709228515625,28.59837532043457,585874.560698967,6786912.825142315,138,2,0.08720000088214874,0,0,0
61.20710754394531,28.598377227783203,585871.21564848,6786906.832655809,249,1,0.5482999980449677,0.3563999980688095,0.4913236379668855,NA
61.20711898803711,28.59833526611328,585869.3955801431,6786905.286666789,268,2,0.6310999877750874,0.39799998700618744,0.5613391561804636,0
61.20711898803711,28.598352432250977,585872.7907824314,6786901.121095114,189,2,0.26669999212026596,0,0.1520293677605527,0
61.20711517333984,28.59830665588379,585871.2687490084,6786912.859010354,309,2,0.7378000151365995,0.23690000176429749,0.6797270059865951,1
61.20713806152344,28.598264694213867,585865.5384877376,6786909.934998588,292,2,0.7460999898612499,0.1695999950170517,0.6834758755917738,1
61.20718002319336,28.598215103149418,585863.1436929426,6786916.982426862,338,2,0.8626999892294407,0.2703999876976013,0.8112124191204058,1
61.20721054077149,28.59817123413086,585861.3544912944,6786913.348667198,227,2,0.4594999998807907,0.32999999821186066,0.3817271642472445,0
61.20717239379883,28.59820556640625,585862.4950573934,6786912.089112508,89,2,0.0198999997228384,0,0,0
61.20717239379883,28.598203659057617,585862.388253308,6786913.752911232,209,2,0.3586000017821789,0.22360000014305115,0.26270071784056515,0
61.20719909667969,28.59818458557129,585862.0182333505,6786921.047625096,79,2,0.01559999957680702,0,0,0
61.20719909667969,28.598175048828125,585864.852208289,6786923.749508603,115,2,0.04149999842047691,0,0,0
61.20720672607422,28.59817123413086,585865.1816890454,6786924.954318302,136,2,0.08250000141561031,0,0,0
61.20721054077149,28.598175048828125,585861.9155910623,6786922.318394633,136,3,0.09270000085234642,0,0,NA
61.20721054077149,28.598169326782227,585862.9522553072,6786923.521174363,199,2,0.244400005787611,0,0.14978100174466674,0
61.20721435546875,28.598146438598633,585866.7607110185,6786925.8823252,322,1,0.7965999972075224,0.7094999998807907,0.7571918870184124,NA
61.207237243652344,28.598155975341797,585858.9070125245,6786922.790200382,237,2,0.3986000008881092,0.17059999704360962,0.3214202749498067,1
61.20723342895508,28.598140716552734,585858.8061914535,6786922.454800479,77,2,0.01470000017434358,0,0,0
61.207237243652344,28.598119735717773,585863.3430697448,6786927.858832655,303,2,0.6698000002652407,0.11659999936819077,0.6125452849670928,1
61.207275390625,28.59812355041504,585857.8729735616,6786927.143499255,78,2,0.01520000025629997,0,0,0
61.207275390625,28.598129272460938,585858.0525272022,6786927.174838848,79,2,0.01569999940693378,0,0,0
61.207275390625,28.598121643066406,585859.860852796,6786930.46122574,234,3,0.4023000039160251,0,0,NA
61.207275390625,28.598119735717773,585857.9996165625,6786927.509008129,263,3,0.4640000015497208,0.2054000049829483,0.21769001492755927,NA
61.207279205322266,28.598119735717773,585857.5045707392,6786923.302674234,282,2,0.5331000052392483,0,0.4524982564006425,0
61.207279205322266,28.598098754882812,585858.4334764018,6786930.6505024815,96,2,0.02879999950528145,0,0,0
61.20728302001953,28.598108291625977,585857.844334717,6786929.885642886,147,2,0.1256999969482422,0,0,0
61.207279205322266,28.59809684753418,585859.46879932,6786931.660062484,101,2,0.02199999988079071,0,0,0
61.20728302001953,28.598081588745117,585858.0584198884,6786931.732592173,137,2,0.07320000231266022,0,0,0
61.2072868347168,28.59808349609375,585855.7412339697,6786928.114310509,123,2,0.05799999833106994,0,0,0
61.20728302001953,28.598081588745117,585857.4763192099,6786931.13909238,102,2,0.02419999986886978,0,0,0
61.20731735229492,28.59801864624023,585863.2338794151,6786937.75006021,253,2,0.4104000050574541,0,0.3405725001162299,0
61.20732498168945,28.59803581237793,585854.186091983,6786934.451715564,211,2,0.30239999666810036,0,0.21488237631739943,0
61.20732879638672,28.59804916381836,585853.1554716739,6786931.774590602,244,2,0.47199998795986176,0.11249999701976776,0.39425120294696386,1
61.20732498168945,28.59803771972656,585853.4885809941,6786927.219741919,291,2,0.7510000020265579,0.16830000281333923,0.6785061598626814,1
61.20734405517578,28.59801864624023,585851.9519741846,6786930.841738584,238,2,0.494499996304512,0.432899996638298,0.4281466224557997,0
61.20734024047851,28.59803009033203,585853.1158772791,6786927.733926149,98,2,0.02280000038444996,0,0,0
61.20733642578125,28.598033905029297,585854.6954260144,6786936.978223166,93,2,0.02080000005662441,0,0,0
61.20733642578125,28.59803771972656,585854.4743850534,6786936.715644117,108,2,0.04569999873638153,0,0,0
61.20732498168945,28.5980167388916,585855.5200379771,6786937.011036944,247,2,0.4050999917089939,0.24619999527931213,0.34602447098426425,0
61.207332611083984,28.5980167388916,585855.7365349475,6786938.136663951,116,2,0.03079999983310699,0,0,0
61.207332611083984,28.59801483154297,585856.5148166094,6786938.569095258,104,2,0.02470000088214874,0,0,0
61.20733642578125,28.5980224609375,585853.9118747545,6786936.577945363,155,2,0.16589999943971634,0,0,0
61.20734405517578,28.59801483154297,585853.0988462364,6786937.230373669,105,2,0.0471000000834465,0,0,0
61.20734405517578,28.597999572753903,585857.4079554713,6786940.20024374,195,2,0.21929999813437465,0.10509999841451644,0.12735102215194383,0
61.20735549926758,28.597990036010746,585850.4444405056,6786932.690919739,122,2,0.08049999922513962,0,0,0
61.20735549926758,28.597999572753903,585856.5835890617,6786941.623436316,97,2,0.0210999995470047,0,0,0
61.20735931396485,28.597993850708008,585860.7034269391,6786941.767304225,196,2,0.28760001063346863,0,0.1951083820606392,0
61.206783294677734,28.599260330200195,585934.111868954,6786866.242747564,110,2,0.03550000116229057,0,0,0
61.206787109375,28.59925651550293,585934.6233871126,6786866.973271202,148,2,0.0568000003695488,0,0,0
61.20682907104492,28.5993595123291,585936.3343497921,6786884.56296152,172,2,0.07259999960660934,0,0,0
61.20687103271485,28.59922218322754,585919.8984897623,6786873.513394582,74,1,0.01539999991655349,0,0,NA
61.20696640014648,28.5992431640625,585922.816798,6786884.222093559,210,2,0.2501999959349632,0,0.16955720310439826,0
61.2069091796875,28.5992431640625,585921.4220869723,6786878.997156462,205,2,0.24579999595880508,0,0.1826380234402491,0
61.206817626953125,28.599140167236328,585925.4719719528,6786867.676879305,117,2,0.05269999988377094,0,0,0
61.20686340332031,28.59913444519043,585925.0556684792,6786871.006424059,95,2,0.03669999912381172,0,0,0
61.20692825317383,28.599157333374023,585927.4499965791,6786880.25580928,100,2,0.02250000089406967,0,0,0
61.20689392089844,28.59914207458496,585926.9271553438,6786876.558953645,207,2,0.21290000528097153,0,0.1686981433896785,0
61.20683288574219,28.5991268157959,585925.4595459391,6786868.522323659,79,2,0.01539999991655349,0,0,0
61.20686340332031,28.59916877746582,585924.5533845087,6786870.871575389,108,2,0.05220000073313713,0,0,0
61.20684051513672,28.599159240722656,585923.213415203,6786869.538557087,71,1,0.01789999939501285,0,0,NA
61.206790924072266,28.59913444519043,585930.3666205606,6786873.077231802,102,2,0.04150000028312206,0,0,0
61.20681381225586,28.599140167236328,585926.8239750083,6786868.509567393,397,1,1.0593000054359436,1.010800004005432,1.021703479886362,NA
61.206748962402344,28.59912872314453,585928.3505698813,6786862.23241249,275,1,0.4948999900370836,0.1543000042438507,0.43683275009469824,NA
61.20674514770508,28.5991268157959,585929.2641645229,6786863.831542579,166,1,0.13749999552965164,0,0,NA
61.20670318603515,28.599102020263672,585927.9688324424,6786859.561462637,85,1,0.02199999988079071,0,0,NA
61.20670700073242,28.59910011291504,585928.3227026572,6786860.608118996,127,2,0.09130000323057176,0,0,0
61.20672607421875,28.59911346435547,585926.3614276093,6786858.246882139,102,1,0.0357000008225441,0,0,NA
61.20671844482422,28.599098205566406,585925.8320801,6786857.203645513,83,1,0.01860000006854534,0,0,NA
61.206661224365234,28.599090576171875,585923.2028077244,6786849.363467111,83,1,0.02250000089406967,0,0,NA
61.20671844482422,28.59915542602539,585917.5789791808,6786857.527340804,310,1,0.8334000091999769,0.40639999508857727,0.7909564123265328,NA
61.206661224365234,28.599124908447266,585914.9751404749,6786850.9595822375,104,1,0.05099999904632568,0,0,NA
61.2066535949707,28.599096298217773,585921.0993325898,6786848.3070221795,131,3,0.08469999954104424,0,0,NA
61.206634521484375,28.599092483520508,585918.4226833817,6786846.358376169,132,3,0.10100000165402888,0,0,NA
61.20668029785156,28.599138259887695,585913.684927023,6786854.686232802,207,2,0.2469000034034252,0,0.1881942043113561,0
61.20664978027344,28.59908103942871,585918.8778872296,6786848.220510782,120,2,0.07149999961256981,0,0,0
61.2066650390625,28.599103927612305,585912.2638373916,6786859.511220204,74,1,0.01820000074803829,0,0,NA
61.20662689208984,28.599056243896484,585917.66215221,6786844.907125191,282,1,0.6174999922513962,0.19920000433921817,0.5631533808157053,NA
61.206642150878906,28.59904670715332,585919.7585519307,6786846.691817733,310,1,0.6681999899446964,0.2289000004529953,0.6378340496854656,NA
61.20663070678711,28.599061965942383,585909.6851956728,6786853.197674012,174,1,0.2272999994456768,0,0.10750392354106277,NA
61.2066535949707,28.599016189575195,585923.8588131964,6786850.947470611,244,1,0.5201999992132187,0,0.4517219460090039,NA
61.20664596557617,28.59904670715332,585913.9221455788,6786847.782854044,310,1,0.7232000008225441,0.659000001847744,0.6729187783575891,NA
61.20661544799805,28.59901428222656,585921.6025681923,6786845.299483601,315,1,0.7133999913930893,0.1543000042438507,0.6719885202061393,NA
61.20661544799805,28.599027633666992,585922.9793440329,6786846.525119231,183,2,0.19440000504255295,0,0,0
61.20661544799805,28.59905242919922,585920.4681146642,6786844.671012513,180,2,0.17589999735355377,0,0,0
61.20661926269531,28.599063873291016,585918.018120742,6786844.319407736,339,1,0.975300006568432,0.5048000067472458,0.9472547807279468,NA
61.20655059814453,28.599021911621097,585921.0367425327,6786837.595516527,104,2,0.04840000160038471,0,0,0
61.20655059814453,28.599042892456055,585916.118839969,6786836.688482563,113,2,0.05140000022947788,0,0,0
61.20656204223633,28.599058151245117,585919.8632931483,6786837.993290219,134,2,0.10570000112056732,0,0,0
61.20655059814453,28.599109649658203,585918.6574147515,6786837.259484023,120,2,0.07249999791383743,0,0,0
61.206565856933594,28.599056243896484,585919.8044610259,6786837.980828463,146,2,0.11409999802708626,0,0,0
61.20655822753906,28.599050521850582,585917.2234613904,6786837.844070022,378,1,1.0756000131368637,0.9990000128746032,1.0346475128712396,NA
61.2065544128418,28.599031448364254,585919.1272873726,6786837.008295564,99,2,0.04130000062286854,0,0,0
61.20654296875,28.599023818969727,585917.4243636689,6786835.845304889,105,2,0.05940000107511878,0,0,0
61.20655059814453,28.599029541015625,585912.6681556038,6786837.31079476,85,2,0.02500000037252903,0,0,0
61.206546783447266,28.599029541015625,585909.1797673992,6786840.473804898,134,2,0.12600000016391277,0,0,0
61.20652770996094,28.59900665283203,585910.0946176553,6786849.4419932235,120,2,0.04520000144839287,0,0,0
61.20653533935547,28.5989990234375,585907.4419393021,6786847.602882673,257,1,0.14159999787807465,0,0,NA
61.20654296875,28.59901237487793,585913.7603952589,6786836.271316862,179,1,0.2002000063657761,0.12890000641345978,0.12995911845479516,NA
61.20651626586914,28.599008560180664,585913.0310924222,6786833.651546927,108,1,0.02869999967515468,0,0,NA
61.20649719238281,28.599010467529297,585907.167771009,6786837.189476003,165,3,0.17060000263154507,0,0,NA
61.20651626586914,28.598974227905273,585907.3066512556,6786836.846925938,135,2,0.05649999901652336,0,0,0
61.2065315246582,28.598989486694336,585906.6221213606,6786840.725367642,178,2,0.25340000353753567,0,0.14384425204312296,0
61.206539154052734,28.5989933013916,585907.1565999229,6786839.767070594,121,3,0.08579999767243862,0,0,NA
61.20655059814453,28.598966598510746,585911.9509546246,6786836.1693010535,220,1,0.415400005877018,0.13770000636577606,0.3822850456750913,NA
61.20652770996094,28.598979949951172,585913.500472274,6786833.944113869,110,3,0.02940000034868717,0,0,NA
61.20653533935547,28.598989486694336,585908.7618518014,6786837.145778941,145,1,0.20869999937713143,0,0,NA
61.20649719238281,28.5990047454834,585909.825048108,6786832.551014683,191,2,0.3635999970138073,0.17409999668598175,0.2585597412103603,0
61.20649337768555,28.598997116088867,585911.7590936803,6786831.244667482,89,2,0.02500000037252903,0,0,0
61.20648193359375,28.5989933013916,585907.1916650806,6786835.47219985,103,2,0.05050000082701444,0,0,0
61.20650100708008,28.598955154418945,585908.4093028657,6786832.7679769425,112,2,0.06460000015795231,0,0,0
61.20648193359375,28.59895133972168,585908.2930375974,6786829.360007937,275,2,0.5069000087678432,0.225600004196167,0.4455299513440198,1
61.20655059814453,28.598957061767575,585911.0174368848,6786836.417470138,272,3,0.5598000027239323,0,0.3504624807241346,NA
61.20652389526367,28.598955154418945,585905.836600395,6786837.505200989,318,1,0.9003999959677458,0.18060000240802765,0.8460379561103911,NA
61.20652770996094,28.598957061767575,585910.780629661,6786834.092732747,183,3,0.25010000355541706,0,0,NA
61.20652770996094,28.599000930786133,585912.2448246889,6786834.558324103,112,3,0.0305000003427267,0,0,NA
61.20652389526367,28.598989486694336,585912.59503806,6786834.011238697,220,2,0.36879999563097954,0,0.28322928984762374,0
61.20649337768555,28.59896469116211,585912.2948531106,6786829.914107314,131,3,0.14409999921917915,0,0,NA
61.20647811889648,28.598947525024418,585913.6648275682,6786828.407634839,294,1,0.6936000064015388,0.12960000336170197,0.642769266052964,NA
61.20647430419922,28.598936080932617,585905.6786298562,6786831.580212934,310,2,1.0160000175237656,0.9394000172615052,0.9753532622911788,0
61.20645904541016,28.59888458251953,585901.5598533578,6786830.002240287,214,3,0.3904000036418438,0,0,NA
61.20646286010742,28.59892463684082,585903.4585419941,6786835.176894636,118,3,0.08149999938905239,0,0,NA
61.20645904541016,28.598878860473633,585903.4939660938,6786827.747540707,162,2,0.147299999371171,0,0,0
61.206443786621094,28.5988826751709,585901.3085616279,6786828.856703547,188,2,0.2509999964386225,0,0.15431712853960727,0
61.20644760131836,28.598857879638672,585902.5367311076,6786826.8891188335,218,2,0.3650999963283539,0,0.28204252675418806,0
61.20643997192383,28.59886932373047,585905.93745282,6786824.76864363,247,2,0.412899985909462,0.09529999643564224,0.3561445175443236,1
61.206451416015625,28.598873138427734,585904.6353751519,6786826.2707672,194,3,0.24540000595152375,0,0,NA
61.20641326904297,28.59880256652832,585898.6960209379,6786825.135593317,272,2,0.6395999938249588,0.20489999651908877,0.5670762019284072,1
61.20641326904297,28.59884452819824,585900.0467255856,6786823.620726503,153,2,0.1226000003516674,0,0,0
61.20642852783203,28.598804473876953,585903.3535653356,6786822.583205449,194,1,0.32309999130666256,0,0.2177775735481486,NA
61.20634841918945,28.598752975463867,585899.8501444818,6786813.9696414685,272,2,0.513799998909235,0,0.4344246178749919,0
61.20634460449219,28.598745346069336,585907.0027870415,6786815.508729281,227,2,0.4022999880835414,0.15119999647140503,0.31833743779220186,0
61.206302642822266,28.598785400390625,585910.8017110387,6786812.516867324,245,2,0.4324000012129545,0.3311000019311905,0.35759155005042703,0
61.20630645751953,28.5987491607666,585911.1743822156,6786813.981173145,213,2,0.30210000602528453,0.1736000031232834,0.21255668891391177,0
61.206329345703125,28.59878921508789,585906.5056617254,6786811.075860572,104,2,0.04240000061690807,0,0,0
61.20631790161133,28.598812103271484,585900.7321559429,6786812.620741993,163,2,0.19689999520778656,0,0,0
61.206329345703125,28.598840713500977,585909.6168577408,6786811.646366016,155,2,0.18230000510811809,0,0,0
61.206298828125,28.59884452819824,585909.987083899,6786808.344559524,215,2,0.35620000772178173,0.14470000565052032,0.26023743723980686,1
61.206321716308594,28.598831176757812,585912.0520540313,6786813.1499466915,229,2,0.38920000568032265,0,0.31664563477125807,0
61.20632553100586,28.59881591796875,585914.5985909482,6786818.912590756,151,2,0.16609999723732471,0,0,0
61.206295013427734,28.59886360168457,585912.6204994567,6786823.386984353,151,2,0.14319999888539314,0,0,0
61.20629119873047,28.598846435546875,585903.2090030317,6786823.451846734,249,2,0.43660000525414944,0.19269999861717224,0.3542332927806573,1
61.206298828125,28.59883499145508,585906.8886675915,6786824.953674716,93,1,0.03189999982714653,0,0,NA
61.20631408691406,28.598878860473633,585908.3122339131,6786826.833863484,114,1,0.10210000164806844,0,0,NA
61.206329345703125,28.59885597229004,585904.8329758177,6786828.000292996,261,1,0.5637000128626823,0.14390000700950625,0.5289730826610259,NA
61.20640563964844,28.59874153137207,585894.3715627069,6786831.950895001,181,1,0.3022999968379736,0.119999997317791,0.18648014528628645,NA
61.20638656616211,28.598731994628903,585893.0545603108,6786826.6649960345,248,2,0.43449999019503593,0,0.35922830671056283,0
61.20639419555664,28.598743438720703,585898.2467089433,6786835.211278635,113,2,0.07040000148117542,0,0,0
61.206356048583984,28.598726272583008,585894.4151891348,6786818.026145022,195,1,0.3242999967187643,0.08889999985694885,0.23627176033340871,NA
61.20636749267578,28.59868812561035,585896.1826216008,6786815.814068104,185,1,0.2021999955177307,0,0.15150819782595776,NA
61.20634460449219,28.59867477416992,585891.6644374443,6786815.939801849,201,2,0.28870000317692757,0,0.18558456522863392,0
61.20636367797851,28.59868812561035,585891.403871224,6786821.252706343,252,2,0.5392000041902065,0.17239999771118164,0.4610220528654903,1
61.206336975097656,28.598623275756836,585893.7883499105,6786811.645196334,159,2,0.15859999880194664,0,0,0
61.20632553100586,28.59858512878418,585894.0486879041,6786810.860391475,92,2,0.02920000068843364,0,0,0
61.20630645751953,28.598623275756836,585894.8475073299,6786809.07461509,88,2,0.02449999935925007,0,0,0
61.20631790161133,28.598602294921875,585894.9080671518,6786810.1711772075,98,2,0.03200000151991844,0,0,0
61.20632553100586,28.598615646362305,585891.0117598966,6786812.231261298,225,2,0.43049999326467514,0,0.34053065542241256,0
61.206275939941406,28.598682403564453,585894.5286972568,6786805.49152592,108,2,0.05760000087320804,0,0,0
61.20628356933594,28.598634719848633,585890.6334349304,6786808.364038063,144,2,0.13430000096559525,0,0,0
61.206268310546875,28.598628997802734,585895.1919701872,6786804.705148004,118,2,0.07249999977648258,0,0,0
61.20625305175781,28.598617553710938,585901.8699006159,6786806.211159498,231,1,0.4399999901652336,0.33389998972415924,0.37009261887804934,NA
61.20625686645508,28.598621368408203,585894.211386041,6786803.656491038,288,1,0.665800005197525,0.4804999977350235,0.6111742473975306,NA
61.20623779296875,28.598628997802734,585900.6676480984,6786803.105786737,209,2,0.38999999687075615,0.20329999923706055,0.285489265008805,0
61.20630645751953,28.598617553710938,585898.4238491686,6786809.644560581,351,2,1.1177000058814883,0.518300011754036,1.089150473613865,1
61.20624542236328,28.598682403564453,585902.3182418577,6786802.90439466,108,3,0.04619999974966049,0,0,NA
61.20624542236328,28.598678588867188,585897.0963989996,6786802.389433284,91,1,0.02930000051856041,0,0,NA
61.20624923706055,28.59868621826172,585898.2745032862,6786802.395056971,209,1,0.4026000052690506,0.10350000113248824,0.31493875411350164,NA
61.20624542236328,28.598663330078125,585906.9059916688,6786809.140853879,149,2,0.16189999878406525,0,0,0
61.20624923706055,28.598695755004883,585896.8718997968,6786802.671641465,145,2,0.1416999977082014,0,0,0
61.20622253417969,28.59870719909668,585905.4732210797,6786801.0360130165,84,2,0.02429999969899654,0,0,0
61.20623016357422,28.59871482849121,585899.483993149,6786799.45247061,284,2,0.7973000165075064,0.6924000158905983,0.726407965805218,0
61.206207275390625,28.598682403564453,585906.3302145645,6786800.9712083265,196,1,0.29109999909996986,0,0.2103311625811959,NA
61.20621109008789,28.59870719909668,585900.3550003091,6786797.83515794,136,2,0.05829999968409538,0,0,0
61.20620346069336,28.59870719909668,585908.2455969888,6786802.690859992,237,2,0.33400000259280205,0.20720000565052032,0.247874235404704,0
61.206207275390625,28.598703384399418,585904.5429556667,6786798.976316893,86,1,0.02129999920725822,0,0,NA
